family,case,tier,fixture_bytes,fixture_files,fixture_profile,seed,sample_count,timer,elapsed_ns,status,verification,target_ns,target_status,preparation_wall_ns,command_wall_ns,create_ns,exec_ns,sdk_edit_ns,commit_ns,visibility_ns,end_ns,host_peak_rss_bytes,container_peak_bytes,host_cpu_ns,host_cpu_scope,container_cpu_ns,verification_wall_seconds,apply_ns,git_first_status_ns,git_diff_ns,git_add_ns,git_cached_check_ns,git_commit_ns,git_final_status_ns,previous_elapsed_ns,difference_ns,difference_percent,resource_status,cleanup_status,cleanup_wall_ns,source_identity,product_identity,harness_identity,input_identity,image,proof_evidence,evidence,comparison_eligibility,comparison_reason,historical_checkpoint
edit_canonical_chunk_count,overwrite-fixed-64k-chunk-count-preserve-on-10mib-ops-1,10,10485760,1,registered-fixture,1,1,edit_commit_ns,10518334,PASS,PASS,15000000000,PASS,583353459,446683750,8419417,,2455250,8063084,127417,3460458,30588928,5431296,,unavailable: no host CPU counter in this route receipt,51192000,1.6475708330108318,,,,,,,,8506500,2011834,23.650549579733145,PASS,PASS,356672875,f592c3ae20935d7623d465e8aacf22703c6861876d758117adba705110f2d0fc,446df40465ad55181b95112968f999534c7d6cb1a2f4d22b4014ecdda120b493,c2cb953968812a9e401ea362c4aa6cdeea9e03453fbdcaa651cfb01734914405,f4ffbed465ad4611550a04c060724338158d464facf12c5ac83fcf753f0f9c85,sha256:8e74a58284a6e8c22ac9cbf60231f69217c3cae31c231ef17b0afd81726b8249,verification/edit_canonical_chunk_count/overwrite-fixed-64k-chunk-count-preserve-on-10mib-ops-1/verification.json,performance/edit_canonical_chunk_count/overwrite-fixed-64k-chunk-count-preserve-on-10mib-ops-1/perf.jsonl,directly-comparable,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically.",9f5a641d223606c45e5e6aa8a20094c12f9139a1
edit_canonical_chunk_count,overwrite-fixed-64k-chunk-count-preserve-on-100mib-ops-1,100,104857600,1,registered-fixture,1,1,edit_commit_ns,10190125,PASS,PASS,15000000000,PASS,934202709,440816917,9131917,,2273625,7916500,107584,2801625,30769152,5922816,,unavailable: no host CPU counter in this route receipt,47796000,2.2539729589916533,,,,,,,,7335375,2854750,38.91757408448784,PASS,PASS,418445250,f592c3ae20935d7623d465e8aacf22703c6861876d758117adba705110f2d0fc,446df40465ad55181b95112968f999534c7d6cb1a2f4d22b4014ecdda120b493,c2cb953968812a9e401ea362c4aa6cdeea9e03453fbdcaa651cfb01734914405,02dd41467811ef009e99575b6e69cf363bd73086bc681cec8e2eccbba6677d1b,sha256:8e74a58284a6e8c22ac9cbf60231f69217c3cae31c231ef17b0afd81726b8249,verification/edit_canonical_chunk_count/overwrite-fixed-64k-chunk-count-preserve-on-100mib-ops-1/verification.json,performance/edit_canonical_chunk_count/overwrite-fixed-64k-chunk-count-preserve-on-100mib-ops-1/perf.jsonl,directly-comparable,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically.",9f5a641d223606c45e5e6aa8a20094c12f9139a1
edit_canonical_chunk_count,overwrite-fixed-64k-chunk-count-preserve-on-500mib-ops-1,500,524288000,1,registered-fixture,1,1,edit_commit_ns,13067750,PASS,PASS,15000000000,PASS,2258532417,487872000,10159917,,3404833,9662917,121584,3324208,30818304,5672960,,unavailable: no host CPU counter in this route receipt,55330000,4.092843291000463,,,,,,,,8269583,4798167,58.02187365433058,PASS,PASS,692523166,f592c3ae20935d7623d465e8aacf22703c6861876d758117adba705110f2d0fc,446df40465ad55181b95112968f999534c7d6cb1a2f4d22b4014ecdda120b493,c2cb953968812a9e401ea362c4aa6cdeea9e03453fbdcaa651cfb01734914405,731c094f1d6879565458ac736b328f2bbe5d6b688cdd363043b4a3c746ce3c4d,sha256:8e74a58284a6e8c22ac9cbf60231f69217c3cae31c231ef17b0afd81726b8249,verification/edit_canonical_chunk_count/overwrite-fixed-64k-chunk-count-preserve-on-500mib-ops-1/verification.json,performance/edit_canonical_chunk_count/overwrite-fixed-64k-chunk-count-preserve-on-500mib-ops-1/perf.jsonl,directly-comparable,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically.",9f5a641d223606c45e5e6aa8a20094c12f9139a1
edit_canonical_chunk_count,overwrite-fixed-64k-chunk-count-increase-on-1mib-ops-1,1,1048576,1,registered-fixture,1,1,edit_commit_ns,9832542,PASS,PASS,15000000000,PASS,503322583,434221375,8027834,,2574875,7257667,128833,3204458,30982144,5423104,,unavailable: no host CPU counter in this route receipt,48119000,1.9106646250002086,,,,,,,,7852416,1980126,25.21677404763069,PASS,PASS,352759583,f592c3ae20935d7623d465e8aacf22703c6861876d758117adba705110f2d0fc,446df40465ad55181b95112968f999534c7d6cb1a2f4d22b4014ecdda120b493,c2cb953968812a9e401ea362c4aa6cdeea9e03453fbdcaa651cfb01734914405,38b259972b5fd2a1f34c95a0302c0feb59259a365e0610c2d7be69b7c397e386,sha256:8e74a58284a6e8c22ac9cbf60231f69217c3cae31c231ef17b0afd81726b8249,verification/edit_canonical_chunk_count/overwrite-fixed-64k-chunk-count-increase-on-1mib-ops-1/verification.json,performance/edit_canonical_chunk_count/overwrite-fixed-64k-chunk-count-increase-on-1mib-ops-1/perf.jsonl,directly-comparable,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically.",9f5a641d223606c45e5e6aa8a20094c12f9139a1
edit_canonical_chunk_count,overwrite-fixed-64k-chunk-count-increase-on-10mib-ops-1,10,10485760,1,registered-fixture,1,1,edit_commit_ns,12497250,PASS,PASS,15000000000,PASS,536234167,384378875,10436500,,3188417,9308833,149833,3381834,31064064,5664768,,unavailable: no host CPU counter in this route receipt,55426000,1.8543050000007497,,,,,,,,7515667,4981583,66.28264663668574,PASS,PASS,358647250,f592c3ae20935d7623d465e8aacf22703c6861876d758117adba705110f2d0fc,446df40465ad55181b95112968f999534c7d6cb1a2f4d22b4014ecdda120b493,c2cb953968812a9e401ea362c4aa6cdeea9e03453fbdcaa651cfb01734914405,ebf0b18830ff43beab63406788ec824320928a08b136cf6884cc35eb02be8978,sha256:8e74a58284a6e8c22ac9cbf60231f69217c3cae31c231ef17b0afd81726b8249,verification/edit_canonical_chunk_count/overwrite-fixed-64k-chunk-count-increase-on-10mib-ops-1/verification.json,performance/edit_canonical_chunk_count/overwrite-fixed-64k-chunk-count-increase-on-10mib-ops-1/perf.jsonl,directly-comparable,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically.",9f5a641d223606c45e5e6aa8a20094c12f9139a1
edit_canonical_chunk_count,overwrite-fixed-64k-chunk-count-increase-on-100mib-ops-1,100,104857600,1,registered-fixture,1,1,edit_commit_ns,11892666,PASS,PASS,15000000000,PASS,997446667,433891667,9923125,,2835791,9056875,115625,3025792,30834688,5414912,,unavailable: no host CPU counter in this route receipt,54099000,2.311351249998552,,,,,,,,7869709,4022957,51.1195140760605,PASS,PASS,422675334,f592c3ae20935d7623d465e8aacf22703c6861876d758117adba705110f2d0fc,446df40465ad55181b95112968f999534c7d6cb1a2f4d22b4014ecdda120b493,c2cb953968812a9e401ea362c4aa6cdeea9e03453fbdcaa651cfb01734914405,40836e4902f0258f5a5ccc42fe201e4bd51be26e3ff222d6844debe8ff143f4b,sha256:8e74a58284a6e8c22ac9cbf60231f69217c3cae31c231ef17b0afd81726b8249,verification/edit_canonical_chunk_count/overwrite-fixed-64k-chunk-count-increase-on-100mib-ops-1/verification.json,performance/edit_canonical_chunk_count/overwrite-fixed-64k-chunk-count-increase-on-100mib-ops-1/perf.jsonl,directly-comparable,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically.",9f5a641d223606c45e5e6aa8a20094c12f9139a1
edit_canonical_chunk_count,overwrite-fixed-64k-chunk-count-increase-on-500mib-ops-1,500,524288000,1,registered-fixture,1,1,edit_commit_ns,11197292,PASS,PASS,15000000000,PASS,2138065209,448528500,8064875,,2243250,8954042,84583,2913500,30752768,5935104,,unavailable: no host CPU counter in this route receipt,51215000,3.9996202500042273,,,,,,,,8466250,2731042,32.25798907426547,PASS,PASS,715970625,f592c3ae20935d7623d465e8aacf22703c6861876d758117adba705110f2d0fc,446df40465ad55181b95112968f999534c7d6cb1a2f4d22b4014ecdda120b493,c2cb953968812a9e401ea362c4aa6cdeea9e03453fbdcaa651cfb01734914405,cf010872f44f97a572b0be89dcf850e4fb0fdd9c090bcf9f8c220228f18f29b7,sha256:8e74a58284a6e8c22ac9cbf60231f69217c3cae31c231ef17b0afd81726b8249,verification/edit_canonical_chunk_count/overwrite-fixed-64k-chunk-count-increase-on-500mib-ops-1/verification.json,performance/edit_canonical_chunk_count/overwrite-fixed-64k-chunk-count-increase-on-500mib-ops-1/perf.jsonl,directly-comparable,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically.",9f5a641d223606c45e5e6aa8a20094c12f9139a1
edit_canonical_chunk_count,overwrite-fixed-64k-chunk-count-decrease-on-1mib-ops-1,1,1048576,1,registered-fixture,1,1,edit_commit_ns,8412959,PASS,PASS,15000000000,PASS,506885875,387540083,7906292,,1987834,6425125,97250,2579541,31129600,5664768,,unavailable: no host CPU counter in this route receipt,43275000,1.7268055000022287,,,,,,,,7175375,1237584,17.24765604585126,PASS,PASS,349190500,f592c3ae20935d7623d465e8aacf22703c6861876d758117adba705110f2d0fc,446df40465ad55181b95112968f999534c7d6cb1a2f4d22b4014ecdda120b493,c2cb953968812a9e401ea362c4aa6cdeea9e03453fbdcaa651cfb01734914405,492e31c72ed79d32fababace8e73fe38ec587cb16d1edbd3b1bcae1fc827ec9c,sha256:8e74a58284a6e8c22ac9cbf60231f69217c3cae31c231ef17b0afd81726b8249,verification/edit_canonical_chunk_count/overwrite-fixed-64k-chunk-count-decrease-on-1mib-ops-1/verification.json,performance/edit_canonical_chunk_count/overwrite-fixed-64k-chunk-count-decrease-on-1mib-ops-1/perf.jsonl,directly-comparable,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically.",9f5a641d223606c45e5e6aa8a20094c12f9139a1
edit_canonical_chunk_count,overwrite-fixed-64k-chunk-count-decrease-on-10mib-ops-1,10,10485760,1,registered-fixture,1,1,edit_commit_ns,8238250,PASS,PASS,15000000000,PASS,526480666,384140292,8812875,,2151833,6086417,120459,2640250,31129600,5394432,,unavailable: no host CPU counter in this route receipt,42768000,1.7514523749996442,,,,,,,,7013292,1224958,17.4662341165889,PASS,PASS,350845750,f592c3ae20935d7623d465e8aacf22703c6861876d758117adba705110f2d0fc,446df40465ad55181b95112968f999534c7d6cb1a2f4d22b4014ecdda120b493,c2cb953968812a9e401ea362c4aa6cdeea9e03453fbdcaa651cfb01734914405,34b7a32a17ecdfcee43d3119d82ece26f54b5d902c91825ae25c8b15df20e4ad,sha256:8e74a58284a6e8c22ac9cbf60231f69217c3cae31c231ef17b0afd81726b8249,verification/edit_canonical_chunk_count/overwrite-fixed-64k-chunk-count-decrease-on-10mib-ops-1/verification.json,performance/edit_canonical_chunk_count/overwrite-fixed-64k-chunk-count-decrease-on-10mib-ops-1/perf.jsonl,directly-comparable,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically.",9f5a641d223606c45e5e6aa8a20094c12f9139a1
edit_canonical_chunk_count,overwrite-fixed-64k-chunk-count-decrease-on-100mib-ops-1,100,104857600,1,registered-fixture,1,1,edit_commit_ns,9330750,PASS,PASS,15000000000,PASS,813156334,382827333,9382875,,2409917,6920833,91958,2685000,30965760,5664768,,unavailable: no host CPU counter in this route receipt,45341000,2.112886624992825,,,,,,,,7582042,1748708,23.063813152182487,PASS,PASS,420111375,f592c3ae20935d7623d465e8aacf22703c6861876d758117adba705110f2d0fc,446df40465ad55181b95112968f999534c7d6cb1a2f4d22b4014ecdda120b493,c2cb953968812a9e401ea362c4aa6cdeea9e03453fbdcaa651cfb01734914405,e17972cbe1bcb495120c3abaf28c671ca3c2cb88285ffd865cc7eab13f102960,sha256:8e74a58284a6e8c22ac9cbf60231f69217c3cae31c231ef17b0afd81726b8249,verification/edit_canonical_chunk_count/overwrite-fixed-64k-chunk-count-decrease-on-100mib-ops-1/verification.json,performance/edit_canonical_chunk_count/overwrite-fixed-64k-chunk-count-decrease-on-100mib-ops-1/perf.jsonl,directly-comparable,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically.",9f5a641d223606c45e5e6aa8a20094c12f9139a1
