family,case,tier,fixture_bytes,fixture_files,fixture_profile,seed,sample_count,timer,elapsed_ns,status,verification,target_ns,target_status,preparation_wall_ns,command_wall_ns,create_ns,exec_ns,sdk_edit_ns,commit_ns,visibility_ns,end_ns,host_peak_rss_bytes,container_peak_bytes,host_cpu_ns,host_cpu_scope,container_cpu_ns,verification_wall_seconds,apply_ns,git_first_status_ns,git_diff_ns,git_add_ns,git_cached_check_ns,git_commit_ns,git_final_status_ns,previous_elapsed_ns,difference_ns,difference_percent,resource_status,cleanup_status,cleanup_wall_ns,source_identity,product_identity,harness_identity,input_identity,image,proof_evidence,evidence
tiny_file_churn,tiny-unlink-10-compact-v2,10,10502249,510,compact-low-tier-v2,,1,pure_call_sum_ns,25205291,PASS,PASS,15000000000,PASS,606468208,333570042,7356541,11478250,,3615125,72833,2682542,13369344,4874240,24640541,host process after-product minus before counters,22438000,1.5121114579960704,,,,,,,,29633376,-4428085,-14.942897495040727,PASS,PASS,356126959,1bedaeaa3d564286b8ff6a77365d3d7b144a6dc97e236466fa7066826a6acd19,3c797bc6dbfd9b03b919c270b609cad839000b68d67e34f3b00d24717e07f39a,91ef300dcb8b8bd17be59dbf2e54b90d36aee62d492cc493dda3f0cfb3ab92cb,a3f3b97692fc3c6c3bd51c028e8ba3d214a5baffe862cb1eaf5bea96a49779b0,sha256:9975b10f41d41af17ec0cdd625d587d67f618db475d9390e3c1fe1a31fbe0865,verification/tiny_file_churn/tiny-unlink-10-compact-v2/verification.json,performance/tiny_file_churn/tiny-unlink-10-compact-v2/perf.jsonl
tiny_file_churn,tiny-unlink-100-mixed-v4,100,105682050,2500,workspace-mixed-v4,,1,pure_call_sum_ns,50918082,PASS,PASS,15000000000,PASS,892394541,385243000,7798791,35327541,,5092875,74042,2624833,15958016,5701632,35002375,host process after-product minus before counters,31412000,2.215617834124714,,,,,,,,77793082,-26875000,-34.54677370926119,PASS,PASS,416917791,1bedaeaa3d564286b8ff6a77365d3d7b144a6dc97e236466fa7066826a6acd19,3c797bc6dbfd9b03b919c270b609cad839000b68d67e34f3b00d24717e07f39a,91ef300dcb8b8bd17be59dbf2e54b90d36aee62d492cc493dda3f0cfb3ab92cb,937d80f3ebe8ba87e3cdf6480279c4e1952434a8f7c301493d95ebf1d7613372,sha256:9975b10f41d41af17ec0cdd625d587d67f618db475d9390e3c1fe1a31fbe0865,verification/tiny_file_churn/tiny-unlink-100-mixed-v4/verification.json,performance/tiny_file_churn/tiny-unlink-100-mixed-v4/perf.jsonl
tiny_file_churn,tiny-unlink-500-mixed-v4,500,525112450,5500,workspace-mixed-v4,,1,pure_call_sum_ns,114278709,PASS,PASS,15000000000,PASS,2676864958,492555333,8004375,93342417,,9091667,75125,3765125,20643840,5816320,46524458,host process after-product minus before counters,64791000,4.306972874794155,,,,,,,,300545416,-186266707,-61.976226248614616,PASS,PASS,824926000,1bedaeaa3d564286b8ff6a77365d3d7b144a6dc97e236466fa7066826a6acd19,3c797bc6dbfd9b03b919c270b609cad839000b68d67e34f3b00d24717e07f39a,91ef300dcb8b8bd17be59dbf2e54b90d36aee62d492cc493dda3f0cfb3ab92cb,e5174b0032cc17fb60bba70360c2205c2d0b4c6debeba6b8ea1254a9623ba642,sha256:9975b10f41d41af17ec0cdd625d587d67f618db475d9390e3c1fe1a31fbe0865,verification/tiny_file_churn/tiny-unlink-500-mixed-v4/verification.json,performance/tiny_file_churn/tiny-unlink-500-mixed-v4/perf.jsonl
tiny_file_churn,tiny-bulk-create-1-compact-v2,1,1048576,50,compact-low-tier-v2,,1,pure_call_sum_ns,96728291,PASS,PASS,15000000000,PASS,656136959,435117541,7338916,73819875,,11621084,72125,3876291,15007744,7217152,32415917,host process after-product minus before counters,63058000,1.857313958927989,,,,,,,,99501625,-2773334,-2.7872248317552604,PASS,PASS,343612791,1bedaeaa3d564286b8ff6a77365d3d7b144a6dc97e236466fa7066826a6acd19,3c797bc6dbfd9b03b919c270b609cad839000b68d67e34f3b00d24717e07f39a,91ef300dcb8b8bd17be59dbf2e54b90d36aee62d492cc493dda3f0cfb3ab92cb,27d5ac68e762e87d4bce6a612e67c05cd4423ed2202e5ef01281d90af27c6f87,sha256:9975b10f41d41af17ec0cdd625d587d67f618db475d9390e3c1fe1a31fbe0865,verification/tiny_file_churn/tiny-bulk-create-1-compact-v2/verification.json,performance/tiny_file_churn/tiny-bulk-create-1-compact-v2/perf.jsonl
tiny_file_churn,tiny-bulk-create-10-compact-v2,10,1048576,50,compact-low-tier-v2,,1,pure_call_sum_ns,295897791,PASS,PASS,15000000000,PASS,474066000,648933042,7668625,241066833,,43041917,77208,4043208,37142528,11907072,76582500,host process after-product minus before counters,157204000,1.859029124956578,,,,,,,,317470709,-21572918,-6.795246738810162,PASS,PASS,355153375,1bedaeaa3d564286b8ff6a77365d3d7b144a6dc97e236466fa7066826a6acd19,3c797bc6dbfd9b03b919c270b609cad839000b68d67e34f3b00d24717e07f39a,91ef300dcb8b8bd17be59dbf2e54b90d36aee62d492cc493dda3f0cfb3ab92cb,7e68c8634b38be7998d25ced8efc4f49540b9ad518b50a0196a863d9afb30c65,sha256:9975b10f41d41af17ec0cdd625d587d67f618db475d9390e3c1fe1a31fbe0865,verification/tiny_file_churn/tiny-bulk-create-10-compact-v2/verification.json,performance/tiny_file_churn/tiny-bulk-create-10-compact-v2/perf.jsonl
tiny_file_churn,tiny-bulk-create-100-mixed-v3,100,1048576,200,tiny-bulk-mixed-v3,,1,pure_call_sum_ns,989887791,PASS,PASS,15000000000,PASS,1221092833,1375398959,7356750,595398125,,381964208,155750,5012958,71892992,14790656,461893000,host process after-product minus before counters,325856000,3.2811177908442914,,,,,,,,1037675209,-47787418,-4.605238477852081,PASS,PASS,343452833,1bedaeaa3d564286b8ff6a77365d3d7b144a6dc97e236466fa7066826a6acd19,3c797bc6dbfd9b03b919c270b609cad839000b68d67e34f3b00d24717e07f39a,91ef300dcb8b8bd17be59dbf2e54b90d36aee62d492cc493dda3f0cfb3ab92cb,0691062c66ab3196519c7d2bc251370e36eaa84fef597b931084497403702ee2,sha256:9975b10f41d41af17ec0cdd625d587d67f618db475d9390e3c1fe1a31fbe0865,verification/tiny_file_churn/tiny-bulk-create-100-mixed-v3/verification.json,performance/tiny_file_churn/tiny-bulk-create-100-mixed-v3/perf.jsonl
tiny_file_churn,tiny-bulk-create-500-mixed-v3,500,1048576,200,tiny-bulk-mixed-v3,,1,pure_call_sum_ns,5054054042,PASS,PASS,15000000000,PASS,3057437042,5587842333,8445750,3036145959,,1987004750,98875,22358708,90456064,24674304,2305909042,host process after-product minus before counters,1595777000,9.008737375028431,,,,,,,,5172216499,-118162457,-2.284561309891912,PASS,PASS,376399542,1bedaeaa3d564286b8ff6a77365d3d7b144a6dc97e236466fa7066826a6acd19,3c797bc6dbfd9b03b919c270b609cad839000b68d67e34f3b00d24717e07f39a,91ef300dcb8b8bd17be59dbf2e54b90d36aee62d492cc493dda3f0cfb3ab92cb,c11e4cefecdb2462eba74a4094ebd7a28b500e63b05b3359d46b626387ff9dfd,sha256:9975b10f41d41af17ec0cdd625d587d67f618db475d9390e3c1fe1a31fbe0865,verification/tiny_file_churn/tiny-bulk-create-500-mixed-v3/verification.json,performance/tiny_file_churn/tiny-bulk-create-500-mixed-v3/perf.jsonl
tiny_file_churn,tiny-bulk-delete-1-compact-v2,1,2097152,100,compact-low-tier-v2,,1,pure_call_sum_ns,93346584,PASS,PASS,15000000000,PASS,774933208,438642291,7505167,79582041,,3860459,69125,2329792,11026432,5144576,38058917,host process after-product minus before counters,51039000,1.7963929162360728,,,,,,,,147886167,-54539583,-36.87943511308938,PASS,PASS,343143708,1bedaeaa3d564286b8ff6a77365d3d7b144a6dc97e236466fa7066826a6acd19,3c797bc6dbfd9b03b919c270b609cad839000b68d67e34f3b00d24717e07f39a,91ef300dcb8b8bd17be59dbf2e54b90d36aee62d492cc493dda3f0cfb3ab92cb,96bb420c67630ff1a817abb64a9d342bc45d20db77f64db3d81f0b0b5d92a21b,sha256:9975b10f41d41af17ec0cdd625d587d67f618db475d9390e3c1fe1a31fbe0865,verification/tiny_file_churn/tiny-bulk-delete-1-compact-v2/verification.json,performance/tiny_file_churn/tiny-bulk-delete-1-compact-v2/perf.jsonl
tiny_file_churn,tiny-bulk-delete-10-compact-v2,10,11534336,550,compact-low-tier-v2,,1,pure_call_sum_ns,168254959,PASS,PASS,15000000000,PASS,932566333,497006959,7806042,152263667,,5078833,74417,3032000,24625152,4894720,46541084,host process after-product minus before counters,91752000,2.326850458048284,,,,,,,,240292543,-72037584,-29.979117579191794,PASS,PASS,352760417,1bedaeaa3d564286b8ff6a77365d3d7b144a6dc97e236466fa7066826a6acd19,3c797bc6dbfd9b03b919c270b609cad839000b68d67e34f3b00d24717e07f39a,91ef300dcb8b8bd17be59dbf2e54b90d36aee62d492cc493dda3f0cfb3ab92cb,f5d8a050074ab90a477d36ec7d5380418206aaee77625fbb0fbf172d73b18236,sha256:9975b10f41d41af17ec0cdd625d587d67f618db475d9390e3c1fe1a31fbe0865,verification/tiny_file_churn/tiny-bulk-delete-10-compact-v2/verification.json,performance/tiny_file_churn/tiny-bulk-delete-10-compact-v2/perf.jsonl
tiny_file_churn,tiny-bulk-delete-100-mixed-v3,100,105906176,1200,tiny-bulk-mixed-v3,,1,pure_call_sum_ns,259278875,PASS,PASS,15000000000,PASS,2941981041,599798000,7945541,243269667,,5440209,80791,2542667,41615360,8880128,70523124,host process after-product minus before counters,132486000,4.3907437501475215,,,,,,,,334564376,-75285501,-22.50254551907224,PASS,PASS,412950834,1bedaeaa3d564286b8ff6a77365d3d7b144a6dc97e236466fa7066826a6acd19,3c797bc6dbfd9b03b919c270b609cad839000b68d67e34f3b00d24717e07f39a,91ef300dcb8b8bd17be59dbf2e54b90d36aee62d492cc493dda3f0cfb3ab92cb,a698659311bd417c9306846639b6869404608cd6bb4dc3ee9cac25f7eebee18a,sha256:9975b10f41d41af17ec0cdd625d587d67f618db475d9390e3c1fe1a31fbe0865,verification/tiny_file_churn/tiny-bulk-delete-100-mixed-v3/verification.json,performance/tiny_file_churn/tiny-bulk-delete-100-mixed-v3/perf.jsonl
tiny_file_churn,tiny-bulk-delete-500-mixed-v3,500,525336576,5200,tiny-bulk-mixed-v3,,1,pure_call_sum_ns,933000457,PASS,PASS,15000000000,PASS,16710734791,1286415125,8838583,905346750,,15148166,82416,3584542,60506112,26259456,199167958,host process after-product minus before counters,468256000,19.176117249764502,,,,,,,,1079909335,-146908878,-13.603815916638965,PASS,PASS,755536791,1bedaeaa3d564286b8ff6a77365d3d7b144a6dc97e236466fa7066826a6acd19,3c797bc6dbfd9b03b919c270b609cad839000b68d67e34f3b00d24717e07f39a,91ef300dcb8b8bd17be59dbf2e54b90d36aee62d492cc493dda3f0cfb3ab92cb,9691b3f938fd0571aac07e167f2346898ddec514c41c7215b327e5d1cf08ae26,sha256:9975b10f41d41af17ec0cdd625d587d67f618db475d9390e3c1fe1a31fbe0865,verification/tiny_file_churn/tiny-bulk-delete-500-mixed-v3/verification.json,performance/tiny_file_churn/tiny-bulk-delete-500-mixed-v3/perf.jsonl
namespace_mutation,namespace-subtree-relocate-delete-1-compact-v2,1,551200,250,compact-low-tier-v2,,1,pure_call_sum_ns,21310793,PASS,PASS,15000000000,PASS,677860916,334112833,7135875,8515375,,3150542,75959,2433042,10256384,5165056,23650084,host process after-product minus before counters,21060000,1.934355332981795,,,,,,,,23849834,-2539041,-10.64594831142221,PASS,PASS,290849500,1bedaeaa3d564286b8ff6a77365d3d7b144a6dc97e236466fa7066826a6acd19,3c797bc6dbfd9b03b919c270b609cad839000b68d67e34f3b00d24717e07f39a,91ef300dcb8b8bd17be59dbf2e54b90d36aee62d492cc493dda3f0cfb3ab92cb,99d275a4f12be08f480be3338d0e5b200bfebe78280adee0eed6d332907219e7,sha256:9975b10f41d41af17ec0cdd625d587d67f618db475d9390e3c1fe1a31fbe0865,verification/namespace_mutation/namespace-subtree-relocate-delete-1-compact-v2/verification.json,performance/namespace_mutation/namespace-subtree-relocate-delete-1-compact-v2/perf.jsonl
namespace_mutation,namespace-subtree-relocate-delete-10-compact-v2,10,1012000,700,compact-low-tier-v2,,1,pure_call_sum_ns,59144541,PASS,PASS,15000000000,PASS,706751125,391539667,7899916,44220458,,4099292,97292,2827583,11845632,4890624,31011833,host process after-product minus before counters,39290000,1.9511259589344263,,,,,,,,69609499,-10464958,-15.033807383098678,PASS,PASS,285635208,1bedaeaa3d564286b8ff6a77365d3d7b144a6dc97e236466fa7066826a6acd19,3c797bc6dbfd9b03b919c270b609cad839000b68d67e34f3b00d24717e07f39a,91ef300dcb8b8bd17be59dbf2e54b90d36aee62d492cc493dda3f0cfb3ab92cb,b0a76660563a9922315fedb9f4609d88dcfc6d4675a89b84cfba97d25786f388,sha256:9975b10f41d41af17ec0cdd625d587d67f618db475d9390e3c1fe1a31fbe0865,verification/namespace_mutation/namespace-subtree-relocate-delete-10-compact-v2/verification.json,performance/namespace_mutation/namespace-subtree-relocate-delete-10-compact-v2/perf.jsonl
namespace_mutation,namespace-subtree-relocate-delete-100-mixed-v4,100,105267200,2400,workspace-mixed-v4,,1,pure_call_sum_ns,51018082,PASS,PASS,15000000000,PASS,3157188542,395370083,7376916,36125916,,4865667,90583,2559000,13467648,5152768,29238625,host process after-product minus before counters,35341000,4.428649625275284,,,,,,,,42299833,8718249,20.610599100946803,PASS,PASS,413183875,1bedaeaa3d564286b8ff6a77365d3d7b144a6dc97e236466fa7066826a6acd19,3c797bc6dbfd9b03b919c270b609cad839000b68d67e34f3b00d24717e07f39a,91ef300dcb8b8bd17be59dbf2e54b90d36aee62d492cc493dda3f0cfb3ab92cb,6cef143f5ffc1387a27d59a4b925e48ad090e71c54820a2efa2761831867bc24,sha256:9975b10f41d41af17ec0cdd625d587d67f618db475d9390e3c1fe1a31fbe0865,verification/namespace_mutation/namespace-subtree-relocate-delete-100-mixed-v4/verification.json,performance/namespace_mutation/namespace-subtree-relocate-delete-100-mixed-v4/perf.jsonl
namespace_mutation,namespace-subtree-relocate-delete-500-mixed-v4,500,526336000,7000,workspace-mixed-v4,,1,pure_call_sum_ns,182893833,PASS,PASS,15000000000,PASS,14036646250,540302625,9223000,161251750,,9644333,66083,2708667,22036480,6017024,56176624,host process after-product minus before counters,99739000,15.900314709171653,,,,,,,,208677542,-25783709,-12.355766103474613,PASS,PASS,792246292,1bedaeaa3d564286b8ff6a77365d3d7b144a6dc97e236466fa7066826a6acd19,3c797bc6dbfd9b03b919c270b609cad839000b68d67e34f3b00d24717e07f39a,91ef300dcb8b8bd17be59dbf2e54b90d36aee62d492cc493dda3f0cfb3ab92cb,72c6d1206ace342078db9d2c518ac1093381376f863a18cb76cf3af30f7fa1b6,sha256:9975b10f41d41af17ec0cdd625d587d67f618db475d9390e3c1fe1a31fbe0865,verification/namespace_mutation/namespace-subtree-relocate-delete-500-mixed-v4/verification.json,performance/namespace_mutation/namespace-subtree-relocate-delete-500-mixed-v4/perf.jsonl
directory_construction_traversal,directory-construct-1-compact-v2,1,1048576,50,compact-low-tier-v2,,1,pure_call_sum_ns,17022374,PASS,PASS,15000000000,PASS,655402750,386852417,7303083,4825458,,2526583,74125,2293125,9863168,5394432,19375834,host process after-product minus before counters,18911000,1.8342067091725767,,,,,,,,19678835,-2656461,-13.499076545943904,PASS,PASS,341598625,1bedaeaa3d564286b8ff6a77365d3d7b144a6dc97e236466fa7066826a6acd19,3c797bc6dbfd9b03b919c270b609cad839000b68d67e34f3b00d24717e07f39a,91ef300dcb8b8bd17be59dbf2e54b90d36aee62d492cc493dda3f0cfb3ab92cb,cb58da303e854077db5a0b1cbb60c50e022abfef463882934985d2c66cadb626,sha256:9975b10f41d41af17ec0cdd625d587d67f618db475d9390e3c1fe1a31fbe0865,verification/directory_construction_traversal/directory-construct-1-compact-v2/verification.json,performance/directory_construction_traversal/directory-construct-1-compact-v2/perf.jsonl
directory_construction_traversal,directory-construct-10-compact-v2,10,10485760,500,compact-low-tier-v2,,1,pure_call_sum_ns,39346916,PASS,PASS,15000000000,PASS,873733250,386296875,8612208,23145208,,4571375,82750,2935375,10928128,4595712,24404417,host process after-product minus before counters,30566000,2.4709582081995904,,,,,,,,43810833,-4463917,-10.189071273764641,PASS,PASS,295307791,1bedaeaa3d564286b8ff6a77365d3d7b144a6dc97e236466fa7066826a6acd19,3c797bc6dbfd9b03b919c270b609cad839000b68d67e34f3b00d24717e07f39a,91ef300dcb8b8bd17be59dbf2e54b90d36aee62d492cc493dda3f0cfb3ab92cb,66c7ba38f6cd5e9bcd74d1475c5f76d885a039224fcb42de2f4a4eb4333f3b0a,sha256:9975b10f41d41af17ec0cdd625d587d67f618db475d9390e3c1fe1a31fbe0865,verification/directory_construction_traversal/directory-construct-10-compact-v2/verification.json,performance/directory_construction_traversal/directory-construct-10-compact-v2/perf.jsonl
directory_construction_traversal,directory-construct-100-mixed-v4,100,104857600,2000,workspace-mixed-v4,,1,pure_call_sum_ns,216059959,PASS,PASS,15000000000,PASS,3134668000,544910333,7840042,191301375,,13697458,67500,3153584,13975552,5562368,34674916,host process after-product minus before counters,127829000,4.403138792142272,,,,,,,,243814916,-27754957,-11.383617317326065,PASS,PASS,482619584,1bedaeaa3d564286b8ff6a77365d3d7b144a6dc97e236466fa7066826a6acd19,3c797bc6dbfd9b03b919c270b609cad839000b68d67e34f3b00d24717e07f39a,91ef300dcb8b8bd17be59dbf2e54b90d36aee62d492cc493dda3f0cfb3ab92cb,5d61c0ae9c73e01d186064ab6a83b263d06590d6a126a0b9307462b173e7bc21,sha256:9975b10f41d41af17ec0cdd625d587d67f618db475d9390e3c1fe1a31fbe0865,verification/directory_construction_traversal/directory-construct-100-mixed-v4/verification.json,performance/directory_construction_traversal/directory-construct-100-mixed-v4/perf.jsonl
directory_construction_traversal,directory-construct-500-mixed-v4,500,524288000,5000,workspace-mixed-v4,,1,pure_call_sum_ns,1030580667,PASS,PASS,15000000000,PASS,13538205917,1355197708,9042750,942613958,,73471542,76542,5375875,31375360,11542528,98714917,host process after-product minus before counters,554071000,16.01527929212898,,,,,,,,1232776041,-202195374,-16.401630732211803,PASS,PASS,761954459,1bedaeaa3d564286b8ff6a77365d3d7b144a6dc97e236466fa7066826a6acd19,3c797bc6dbfd9b03b919c270b609cad839000b68d67e34f3b00d24717e07f39a,91ef300dcb8b8bd17be59dbf2e54b90d36aee62d492cc493dda3f0cfb3ab92cb,5cee9a6697bac72e3af880a7d64dd5a2651bf86ec053e67281fdb5dbcb08751c,sha256:9975b10f41d41af17ec0cdd625d587d67f618db475d9390e3c1fe1a31fbe0865,verification/directory_construction_traversal/directory-construct-500-mixed-v4/verification.json,performance/directory_construction_traversal/directory-construct-500-mixed-v4/perf.jsonl
directory_construction_traversal,directory-metadata-scan-1-compact-v2,1,1048576,50,compact-low-tier-v2,,1,pure_call_sum_ns,70526833,PASS,PASS,15000000000,PASS,647638667,389380833,7669583,59086250,,1434000,66833,2270167,10469376,5148672,31379541,host process after-product minus before counters,40094000,1.9332237499766052,,,,,,,,83737959,-13211126,-15.776747078347109,PASS,PASS,342852583,1bedaeaa3d564286b8ff6a77365d3d7b144a6dc97e236466fa7066826a6acd19,3c797bc6dbfd9b03b919c270b609cad839000b68d67e34f3b00d24717e07f39a,91ef300dcb8b8bd17be59dbf2e54b90d36aee62d492cc493dda3f0cfb3ab92cb,410c98e38728137cd3b1bf06c8dfe0b21d65430d4e4217f2c3a1b5eb218042d5,sha256:9975b10f41d41af17ec0cdd625d587d67f618db475d9390e3c1fe1a31fbe0865,verification/directory_construction_traversal/directory-metadata-scan-1-compact-v2/verification.json.gz,performance/directory_construction_traversal/directory-metadata-scan-1-compact-v2/perf.jsonl
directory_construction_traversal,directory-metadata-scan-10-compact-v2,10,10485760,500,compact-low-tier-v2,,1,pure_call_sum_ns,100738749,PASS,PASS,15000000000,PASS,921020709,392993375,7167000,88606416,,1953583,71750,2940000,24281088,5267456,38570500,host process after-product minus before counters,53512000,2.5388052500784397,,,,,,,,121406751,-20668002,-17.023766660224684,PASS,PASS,352184167,1bedaeaa3d564286b8ff6a77365d3d7b144a6dc97e236466fa7066826a6acd19,3c797bc6dbfd9b03b919c270b609cad839000b68d67e34f3b00d24717e07f39a,91ef300dcb8b8bd17be59dbf2e54b90d36aee62d492cc493dda3f0cfb3ab92cb,78c7da06027bba880184fdd2c20908f980e6eb030742fcf8aea3645f322d9f23,sha256:9975b10f41d41af17ec0cdd625d587d67f618db475d9390e3c1fe1a31fbe0865,verification/directory_construction_traversal/directory-metadata-scan-10-compact-v2/verification.json.gz,performance/directory_construction_traversal/directory-metadata-scan-10-compact-v2/perf.jsonl
directory_construction_traversal,directory-metadata-scan-100-mixed-v4,100,104857600,2000,workspace-mixed-v4,,1,pure_call_sum_ns,244238709,PASS,PASS,15000000000,PASS,3179073375,605784166,7781542,226650917,,3171625,76584,6558041,53641216,16683008,86358626,host process after-product minus before counters,116207000,4.6578890001401305,,,,,,,,229157292,15081417,6.581251187066742,PASS,PASS,424819500,1bedaeaa3d564286b8ff6a77365d3d7b144a6dc97e236466fa7066826a6acd19,3c797bc6dbfd9b03b919c270b609cad839000b68d67e34f3b00d24717e07f39a,91ef300dcb8b8bd17be59dbf2e54b90d36aee62d492cc493dda3f0cfb3ab92cb,323236d87587589727cbc7eb2a1bdf368e1413ccffba258c1d25b42678c36728,sha256:9975b10f41d41af17ec0cdd625d587d67f618db475d9390e3c1fe1a31fbe0865,verification/directory_construction_traversal/directory-metadata-scan-100-mixed-v4/verification.json.gz,performance/directory_construction_traversal/directory-metadata-scan-100-mixed-v4/perf.jsonl
directory_construction_traversal,directory-metadata-scan-500-mixed-v4,500,524288000,5000,workspace-mixed-v4,,1,pure_call_sum_ns,504932250,PASS,PASS,15000000000,PASS,13798268709,857844375,8192250,479975833,,5305625,74125,11384417,57901056,35213312,184070458,host process after-product minus before counters,220106000,15.367040832992643,,,,,,,,410722625,94209625,22.937529920588133,PASS,PASS,726862042,1bedaeaa3d564286b8ff6a77365d3d7b144a6dc97e236466fa7066826a6acd19,3c797bc6dbfd9b03b919c270b609cad839000b68d67e34f3b00d24717e07f39a,91ef300dcb8b8bd17be59dbf2e54b90d36aee62d492cc493dda3f0cfb3ab92cb,6643ac8dc82b99ba667e2e0dda653b433beceb678c5863cf98c32d1b378a0fd9,sha256:9975b10f41d41af17ec0cdd625d587d67f618db475d9390e3c1fe1a31fbe0865,verification/directory_construction_traversal/directory-metadata-scan-500-mixed-v4/verification.json.gz,performance/directory_construction_traversal/directory-metadata-scan-500-mixed-v4/perf.jsonl
directory_construction_traversal,directory-content-scan-1-compact-v2,1,1048576,50,compact-low-tier-v2,,1,pure_call_sum_ns,84759585,PASS,PASS,15000000000,PASS,552911708,445527334,7889542,73138292,,1491792,80250,2159709,10928128,7307264,37519458,host process after-product minus before counters,46296000,1.8085595830343664,,,,,,,,107853999,-23094414,-21.412663613891592,PASS,PASS,348043750,1bedaeaa3d564286b8ff6a77365d3d7b144a6dc97e236466fa7066826a6acd19,3c797bc6dbfd9b03b919c270b609cad839000b68d67e34f3b00d24717e07f39a,91ef300dcb8b8bd17be59dbf2e54b90d36aee62d492cc493dda3f0cfb3ab92cb,fecabff8e80aa9eabc43b7f90d164779da4d5dd362cf157b345d13574ba6b6a1,sha256:9975b10f41d41af17ec0cdd625d587d67f618db475d9390e3c1fe1a31fbe0865,verification/directory_construction_traversal/directory-content-scan-1-compact-v2/verification.json.gz,performance/directory_construction_traversal/directory-content-scan-1-compact-v2/perf.jsonl
directory_construction_traversal,directory-content-scan-10-compact-v2,10,10485760,500,compact-low-tier-v2,,1,pure_call_sum_ns,308870416,PASS,PASS,15000000000,PASS,589212500,644281375,8491666,294490667,,2817333,83000,2987750,25886720,29908992,90934375,host process after-product minus before counters,122332000,2.3349620001390576,,,,,,,,379844041,-70973625,-18.684938379749386,PASS,PASS,355942958,1bedaeaa3d564286b8ff6a77365d3d7b144a6dc97e236466fa7066826a6acd19,3c797bc6dbfd9b03b919c270b609cad839000b68d67e34f3b00d24717e07f39a,91ef300dcb8b8bd17be59dbf2e54b90d36aee62d492cc493dda3f0cfb3ab92cb,4187d1a5fd65e0021424df5adc38581b10b7d15810803e92b46054843f891d86,sha256:9975b10f41d41af17ec0cdd625d587d67f618db475d9390e3c1fe1a31fbe0865,verification/directory_construction_traversal/directory-content-scan-10-compact-v2/verification.json.gz,performance/directory_construction_traversal/directory-content-scan-10-compact-v2/perf.jsonl
directory_construction_traversal,directory-content-scan-100-mixed-v4,100,104857600,2000,workspace-mixed-v4,,1,pure_call_sum_ns,1105140625,PASS,PASS,15000000000,PASS,943243833,1471371208,8926250,1082973583,,7242333,79084,5919375,54640640,181116928,358585501,host process after-product minus before counters,480819000,3.204433625098318,,,,,,,,1600999042,-495858417,-30.971812224232423,PASS,PASS,425928166,1bedaeaa3d564286b8ff6a77365d3d7b144a6dc97e236466fa7066826a6acd19,3c797bc6dbfd9b03b919c270b609cad839000b68d67e34f3b00d24717e07f39a,91ef300dcb8b8bd17be59dbf2e54b90d36aee62d492cc493dda3f0cfb3ab92cb,1a28099ee45e894490f004f13389b0d11e7649c44378237d39e0ffe25de4f9f2,sha256:9975b10f41d41af17ec0cdd625d587d67f618db475d9390e3c1fe1a31fbe0865,verification/directory_construction_traversal/directory-content-scan-100-mixed-v4/verification.json.gz,performance/directory_construction_traversal/directory-content-scan-100-mixed-v4/perf.jsonl
directory_construction_traversal,directory-content-scan-500-mixed-v4,500,524288000,5000,workspace-mixed-v4,,1,pure_call_sum_ns,3906595000,PASS,PASS,15000000000,PASS,2410195667,4275609709,8843959,3861436000,,24455833,80500,11778708,62078976,614662144,1516647376,host process after-product minus before counters,1575744000,8.218886875081807,,,,,,,,5306648124,-1400053124,-26.38300281618597,PASS,PASS,772354250,1bedaeaa3d564286b8ff6a77365d3d7b144a6dc97e236466fa7066826a6acd19,3c797bc6dbfd9b03b919c270b609cad839000b68d67e34f3b00d24717e07f39a,91ef300dcb8b8bd17be59dbf2e54b90d36aee62d492cc493dda3f0cfb3ab92cb,8da488640edc1a9a31638d257354a0b908d342bd46733e2344adb88075c190e1,sha256:9975b10f41d41af17ec0cdd625d587d67f618db475d9390e3c1fe1a31fbe0865,verification/directory_construction_traversal/directory-content-scan-500-mixed-v4/verification.json.gz,performance/directory_construction_traversal/directory-content-scan-500-mixed-v4/perf.jsonl
workspace_change_locality,workspace-clean-commit-1-compact-v2,1,1048576,50,compact-low-tier-v2,,1,pure_call_sum_ns,11315960,PASS,PASS,15000000000,PASS,508317333,332521625,7649709,,,1542917,80167,2043167,8650752,4878336,20494625,host process after-product minus before counters,16578000,1.6036402923054993,,,,,,,,11058750,257210,2.3258505708149655,PASS,PASS,353749333,1bedaeaa3d564286b8ff6a77365d3d7b144a6dc97e236466fa7066826a6acd19,3c797bc6dbfd9b03b919c270b609cad839000b68d67e34f3b00d24717e07f39a,91ef300dcb8b8bd17be59dbf2e54b90d36aee62d492cc493dda3f0cfb3ab92cb,bc88d70a0059d8e6b70179adaa1711c46783a6e0f7a577231c3549567951fcad,sha256:9975b10f41d41af17ec0cdd625d587d67f618db475d9390e3c1fe1a31fbe0865,verification/workspace_change_locality/workspace-clean-commit-1-compact-v2/verification.json,performance/workspace_change_locality/workspace-clean-commit-1-compact-v2/perf.jsonl
